CoffeeName;Price;TimeOfDay;Weekday;MonthName
Latte;38,7;Morning;Fri;Mar
Hot Chocolate;38,7;Afternoon;Fri;Mar
Hot Chocolate;38,7;Afternoon;Fri;Mar
Americano;28,9;Afternoon;Fri;Mar
Latte;38,7;Afternoon;Fri;Mar
Americano with Milk;33,8;Afternoon;Fri;Mar
Hot Chocolate;38,7;Afternoon;Fri;Mar
Americano with Milk;33,8;Night;Fri;Mar
Cocoa;38,7;Night;Fri;Mar
Americano with Milk;33,8;Night;Fri;Mar
Americano with Milk;33,8;Night;Fri;Mar
Americano;28,9;Morning;Sat;Mar
Americano with Milk;33,8;Morning;Sat;Mar
Americano with Milk;33,8;Morning;Sat;Mar
Americano;28,9;Afternoon;Sat;Mar
Americano with Milk;33,8;Afternoon;Sat;Mar
Americano;28,9;Night;Sat;Mar
Latte;38,7;Morning;Sun;Mar
Cortado;28,9;Morning;Sun;Mar
Americano;28,9;Afternoon;Sun;Mar
Hot Chocolate;38,7;Afternoon;Sun;Mar
Cocoa;38,7;Night;Sun;Mar
Cortado;28,9;Night;Sun;Mar
Americano with Milk;33,8;Night;Sun;Mar
Americano with Milk;33,8;Night;Sun;Mar
Hot Chocolate;38,7;Night;Sun;Mar
Latte;38,7;Morning;Mon;Mar
Latte;38,7;Morning;Mon;Mar
Americano with Milk;33,8;Morning;Mon;Mar
Espresso;24;Afternoon;Mon;Mar
Latte;38,7;Morning;Tue;Mar
Latte;38,7;Afternoon;Tue;Mar
Latte;38,7;Night;Tue;Mar
Hot Chocolate;38,7;Night;Tue;Mar
Cocoa;38,7;Night;Tue;Mar
Hot Chocolate;38,7;Night;Tue;Mar
Hot Chocolate;38,7;Night;Tue;Mar
Cortado;28,9;Night;Tue;Mar
Hot Chocolate;38,7;Night;Tue;Mar
Americano;28,9;Afternoon;Wed;Mar
Cortado;28,9;Afternoon;Wed;Mar
Cappuccino;38,7;Afternoon;Wed;Mar
Cappuccino;38,7;Afternoon;Wed;Mar
Hot Chocolate;38,7;Morning;Thu;Mar
Latte;38,7;Morning;Thu;Mar
Americano;28,9;Afternoon;Thu;Mar
Americano with Milk;33,8;Afternoon;Thu;Mar
Cortado;28,9;Morning;Fri;Mar
Cappuccino;38,7;Afternoon;Fri;Mar
Americano;28,9;Afternoon;Fri;Mar
Americano;28,9;Afternoon;Fri;Mar
Americano;28,9;Afternoon;Fri;Mar
Americano with Milk;33,8;Afternoon;Fri;Mar
Latte;38,7;Night;Fri;Mar
Latte;38,7;Night;Fri;Mar
Espresso;24;Afternoon;Sat;Mar
Americano;28,9;Afternoon;Sat;Mar
Cappuccino;38,7;Afternoon;Sat;Mar
Americano;28,9;Afternoon;Sat;Mar
Americano;28,9;Afternoon;Sat;Mar
Latte;38,7;Afternoon;Sat;Mar
Americano with Milk;33,8;Afternoon;Sat;Mar
Cortado;28,9;Afternoon;Sat;Mar
Cappuccino;38,7;Afternoon;Sat;Mar
Americano with Milk;33,8;Afternoon;Sat;Mar
Hot Chocolate;38,7;Afternoon;Sat;Mar
Cappuccino;38,7;Night;Sat;Mar
Hot Chocolate;38,7;Night;Sat;Mar
Espresso;24;Morning;Sun;Mar
Latte;38,7;Night;Sun;Mar
Cortado;28,9;Night;Sun;Mar
Cappuccino;38,7;Morning;Mon;Mar
Americano;28,9;Afternoon;Mon;Mar
Latte;38,7;Afternoon;Mon;Mar
Cortado;28,9;Afternoon;Mon;Mar
Americano;28,9;Morning;Tue;Mar
Cortado;28,9;Morning;Tue;Mar
Hot Chocolate;38,7;Morning;Tue;Mar
Americano with Milk;33,8;Afternoon;Tue;Mar
Americano;28,9;Afternoon;Tue;Mar
Americano;28,9;Afternoon;Tue;Mar
Hot Chocolate;38,7;Morning;Wed;Mar
Americano;28,9;Morning;Wed;Mar
Americano;28,9;Afternoon;Wed;Mar
Americano;28,9;Afternoon;Wed;Mar
Americano with Milk;33,8;Afternoon;Wed;Mar
Espresso;24;Afternoon;Wed;Mar
Espresso;24;Afternoon;Wed;Mar
Espresso;24;Afternoon;Wed;Mar
Latte;38,7;Morning;Thu;Mar
Hot Chocolate;38,7;Morning;Thu;Mar
Cortado;28,9;Afternoon;Thu;Mar
Americano;28,9;Afternoon;Thu;Mar
Americano with Milk;33,8;Afternoon;Thu;Mar
Espresso;24;Afternoon;Thu;Mar
Latte;38,7;Afternoon;Thu;Mar
Americano with Milk;33,8;Afternoon;Thu;Mar
Espresso;24;Afternoon;Thu;Mar
Hot Chocolate;38,7;Night;Thu;Mar
Cortado;28,9;Night;Thu;Mar
Hot Chocolate;38,7;Morning;Fri;Mar
Americano;28,9;Night;Fri;Mar
Americano with Milk;33,8;Afternoon;Sat;Mar
Americano;28,9;Afternoon;Sat;Mar
Cortado;28,9;Afternoon;Sat;Mar
Cortado;28,9;Afternoon;Sat;Mar
Cortado;28,9;Afternoon;Sat;Mar
Americano with Milk;33,8;Night;Sat;Mar
Cortado;28,9;Afternoon;Sun;Mar
Cortado;28,9;Morning;Mon;Mar
Americano;28,9;Afternoon;Mon;Mar
Americano;28,9;Afternoon;Mon;Mar
Americano;28,9;Afternoon;Mon;Mar
Latte;38,7;Afternoon;Tue;Mar
Latte;38,7;Afternoon;Tue;Mar
Hot Chocolate;38,7;Afternoon;Tue;Mar
Americano with Milk;33,8;Afternoon;Tue;Mar
Cortado;28,9;Morning;Wed;Mar
Cortado;28,9;Afternoon;Wed;Mar
Cappuccino;38,7;Afternoon;Wed;Mar
Cocoa;38,7;Afternoon;Wed;Mar
Latte;38,7;Night;Wed;Mar
Cortado;28,9;Afternoon;Thu;Mar
Cappuccino;38,7;Afternoon;Thu;Mar
Cortado;28,9;Night;Thu;Mar
Latte;38,7;Night;Thu;Mar
Americano with Milk;33,8;Morning;Fri;Mar
Americano with Milk;33,8;Afternoon;Fri;Mar
Americano;28,9;Night;Fri;Mar
Espresso;24;Night;Fri;Mar
Americano;28,9;Night;Fri;Mar
Latte;38,7;Morning;Sat;Mar
Americano with Milk;33,8;Morning;Sat;Mar
Cappuccino;38,7;Afternoon;Sat;Mar
Cocoa;38,7;Afternoon;Sat;Mar
Americano with Milk;33,8;Afternoon;Sat;Mar
Latte;38,7;Afternoon;Sat;Mar
Americano with Milk;33,8;Afternoon;Sat;Mar
Cortado;28,9;Afternoon;Sat;Mar
Latte;38,7;Night;Sun;Mar
Latte;38,7;Morning;Mon;Mar
Latte;38,7;Afternoon;Mon;Mar
Latte;38,7;Afternoon;Mon;Mar
Americano with Milk;33,8;Night;Mon;Mar
Cappuccino;38,7;Night;Mon;Mar
Cocoa;38,7;Morning;Tue;Mar
Latte;38,7;Morning;Tue;Mar
Latte;38,7;Morning;Tue;Mar
Cortado;28,9;Morning;Tue;Mar
Americano;28,9;Afternoon;Tue;Mar
Cortado;28,9;Afternoon;Tue;Mar
Cortado;28,9;Afternoon;Tue;Mar
Americano;28,9;Afternoon;Tue;Mar
Latte;38,7;Afternoon;Tue;Mar
Latte;38,7;Night;Tue;Mar
Hot Chocolate;38,7;Night;Tue;Mar
Cortado;28,9;Morning;Wed;Mar
Americano with Milk;33,8;Morning;Wed;Mar
Americano with Milk;33,8;Afternoon;Wed;Mar
Hot Chocolate;38,7;Afternoon;Wed;Mar
Cappuccino;38,7;Afternoon;Wed;Mar
Americano;28,9;Afternoon;Wed;Mar
Cortado;28,9;Night;Wed;Mar
Cortado;28,9;Afternoon;Thu;Mar
Cortado;28,9;Night;Thu;Mar
Americano;28,9;Night;Thu;Mar
Latte;38,7;Night;Thu;Mar
Latte;38,7;Morning;Fri;Mar
Cappuccino;38,7;Afternoon;Fri;Mar
Cappuccino;38,7;Afternoon;Fri;Mar
Latte;38,7;Morning;Sat;Mar
Latte;38,7;Afternoon;Sat;Mar
Latte;38,7;Afternoon;Sat;Mar
Americano with Milk;33,8;Afternoon;Sat;Mar
Cappuccino;38,7;Morning;Sun;Mar
Americano;28,9;Morning;Mon;Apr
Americano with Milk;33,8;Morning;Mon;Apr
Americano with Milk;33,8;Morning;Mon;Apr
Americano with Milk;33,8;Morning;Mon;Apr
Americano with Milk;33,8;Night;Mon;Apr
Hot Chocolate;38,7;Night;Mon;Apr
Latte;38,7;Morning;Tue;Apr
Americano;28,9;Afternoon;Tue;Apr
Cortado;28,9;Afternoon;Tue;Apr
Cortado;28,9;Morning;Wed;Apr
Americano;28,9;Morning;Wed;Apr
Cappuccino;38,7;Afternoon;Wed;Apr
Latte;38,7;Morning;Thu;Apr
Latte;38,7;Morning;Thu;Apr
Cappuccino;38,7;Morning;Thu;Apr
Cortado;28,9;Afternoon;Thu;Apr
Americano;28,9;Morning;Fri;Apr
Americano;28,9;Morning;Fri;Apr
Cortado;28,9;Morning;Fri;Apr
Americano with Milk;33,8;Afternoon;Fri;Apr
Latte;38,7;Afternoon;Fri;Apr
Cortado;28,9;Afternoon;Fri;Apr
Espresso;24;Afternoon;Fri;Apr
Americano with Milk;33,8;Afternoon;Sat;Apr
Cappuccino;38,7;Afternoon;Sat;Apr
Americano;28,9;Afternoon;Sat;Apr
Latte;38,7;Afternoon;Sat;Apr
Latte;38,7;Morning;Sun;Apr
Cappuccino;38,7;Afternoon;Sun;Apr
Cappuccino;38,7;Afternoon;Sun;Apr
Cortado;28,9;Afternoon;Sun;Apr
Espresso;24;Afternoon;Sun;Apr
Hot Chocolate;38,7;Night;Sun;Apr
Americano with Milk;33,8;Night;Sun;Apr
Americano with Milk;33,8;Morning;Mon;Apr
Cappuccino;38,7;Morning;Mon;Apr
Americano;28,9;Morning;Mon;Apr
Cappuccino;38,7;Morning;Mon;Apr
Latte;38,7;Afternoon;Mon;Apr
Americano;28,9;Night;Mon;Apr
Americano with Milk;33,8;Night;Mon;Apr
Cappuccino;38,7;Night;Mon;Apr
Latte;38,7;Morning;Tue;Apr
Hot Chocolate;38,7;Afternoon;Tue;Apr
Hot Chocolate;38,7;Night;Tue;Apr
Espresso;24;Night;Wed;Apr
Cappuccino;38,7;Night;Wed;Apr
Latte;38,7;Night;Wed;Apr
Americano;28,9;Morning;Thu;Apr
Americano;28,9;Morning;Thu;Apr
Latte;38,7;Afternoon;Thu;Apr
Cappuccino;38,7;Night;Thu;Apr
Americano with Milk;33,8;Night;Thu;Apr
Hot Chocolate;38,7;Night;Fri;Apr
Cortado;28,9;Night;Fri;Apr
Latte;38,7;Afternoon;Sat;Apr
Americano;28,9;Afternoon;Sat;Apr
Cappuccino;38,7;Afternoon;Sat;Apr
Latte;38,7;Afternoon;Sat;Apr
Cappuccino;38,7;Night;Sat;Apr
Cappuccino;38,7;Night;Sat;Apr
Cappuccino;38,7;Afternoon;Sun;Apr
Cortado;28,9;Afternoon;Sun;Apr
Americano;28,9;Afternoon;Sun;Apr
Americano;28,9;Afternoon;Sun;Apr
Americano;28,9;Afternoon;Sun;Apr
Cappuccino;38,7;Afternoon;Sun;Apr
Cortado;28,9;Afternoon;Sun;Apr
Latte;38,7;Night;Sun;Apr
Cappuccino;38,7;Night;Sun;Apr
Americano;28,9;Morning;Mon;Apr
Americano;28,9;Night;Mon;Apr
Americano with Milk;33,8;Night;Mon;Apr
Americano with Milk;33,8;Night;Mon;Apr
Americano with Milk;33,8;Morning;Tue;Apr
Cocoa;38,7;Afternoon;Tue;Apr
Cortado;28,9;Afternoon;Tue;Apr
Americano;28,9;Afternoon;Tue;Apr
Americano with Milk;33,8;Night;Tue;Apr
Cappuccino;38,7;Night;Tue;Apr
Cocoa;38,7;Night;Tue;Apr
Americano;28,9;Afternoon;Wed;Apr
Espresso;24;Afternoon;Wed;Apr
Cappuccino;38,7;Night;Wed;Apr
Cappuccino;38,7;Night;Wed;Apr
Cortado;28,9;Night;Wed;Apr
Americano;28,9;Morning;Thu;Apr
Americano;28,9;Morning;Thu;Apr
Americano with Milk;33,8;Afternoon;Thu;Apr
Cortado;28,9;Afternoon;Thu;Apr
Cappuccino;38,7;Afternoon;Thu;Apr
Latte;38,7;Afternoon;Thu;Apr
Latte;38,7;Night;Thu;Apr
Cappuccino;38,7;Night;Thu;Apr
Hot Chocolate;38,7;Night;Thu;Apr
Hot Chocolate;38,7;Night;Thu;Apr
Latte;38,7;Morning;Fri;Apr
Americano with Milk;33,8;Afternoon;Fri;Apr
Cappuccino;38,7;Afternoon;Fri;Apr
Hot Chocolate;38,7;Afternoon;Fri;Apr
Cappuccino;38,7;Afternoon;Fri;Apr
Cocoa;38,7;Night;Fri;Apr
Americano with Milk;33,8;Night;Fri;Apr
Americano with Milk;33,8;Afternoon;Sat;Apr
Americano with Milk;33,8;Afternoon;Sat;Apr
Americano;28,9;Afternoon;Sat;Apr
Americano with Milk;33,8;Afternoon;Sat;Apr
Hot Chocolate;38,7;Afternoon;Sat;Apr
Cappuccino;38,7;Afternoon;Sat;Apr
Americano with Milk;33,8;Afternoon;Sat;Apr
Americano with Milk;32,82;Afternoon;Sat;Apr
Americano with Milk;32,82;Afternoon;Sat;Apr
Cappuccino;37,72;Night;Sat;Apr
Cappuccino;37,72;Night;Sat;Apr
Latte;37,72;Night;Sat;Apr
Latte;37,72;Morning;Sun;Apr
Americano;27,92;Afternoon;Sun;Apr
Americano;27,92;Morning;Mon;Apr
Americano with Milk;32,82;Morning;Mon;Apr
Latte;37,72;Night;Mon;Apr
Cappuccino;37,72;Afternoon;Tue;Apr
Americano with Milk;32,82;Afternoon;Tue;Apr
Cappuccino;37,72;Afternoon;Tue;Apr
Americano with Milk;32,82;Night;Tue;Apr
Americano with Milk;32,82;Night;Tue;Apr
Latte;37,72;Morning;Wed;Apr
Americano with Milk;32,82;Morning;Wed;Apr
Americano with Milk;32,82;Morning;Wed;Apr
Americano with Milk;32,82;Morning;Wed;Apr
Americano with Milk;32,82;Afternoon;Wed;Apr
Americano with Milk;32,82;Afternoon;Wed;Apr
Americano with Milk;32,82;Night;Wed;Apr
Cappuccino;37,72;Night;Wed;Apr
Americano;27,92;Morning;Thu;Apr
Latte;37,72;Afternoon;Thu;Apr
Americano;27,92;Night;Thu;Apr
Americano;27,92;Night;Thu;Apr
Latte;37,72;Morning;Fri;Apr
Latte;37,72;Afternoon;Fri;Apr
Cappuccino;37,72;Afternoon;Fri;Apr
Americano;27,92;Afternoon;Fri;Apr
Americano;27,92;Afternoon;Fri;Apr
Cortado;27,92;Afternoon;Fri;Apr
Americano;27,92;Afternoon;Fri;Apr
Hot Chocolate;37,72;Night;Fri;Apr
Cocoa;37,72;Night;Fri;Apr
Cappuccino;37,72;Afternoon;Sat;Apr
Latte;37,72;Morning;Sun;Apr
Cappuccino;37,72;Afternoon;Sun;Apr
Americano;27,92;Night;Sun;Apr
Americano;27,92;Night;Sun;Apr
Latte;37,72;Night;Sun;Apr
Cortado;27,92;Morning;Mon;Apr
Americano;27,92;Afternoon;Mon;Apr
Cortado;27,92;Afternoon;Mon;Apr
Cortado;27,92;Afternoon;Mon;Apr
Americano with Milk;32,82;Afternoon;Mon;Apr
Cappuccino;37,72;Night;Mon;Apr
Cappuccino;37,72;Night;Mon;Apr
Cappuccino;37,72;Night;Mon;Apr
Latte;37,72;Morning;Tue;Apr
Americano with Milk;32,82;Morning;Tue;Apr
Americano with Milk;32,82;Morning;Tue;Apr
Americano;27,92;Afternoon;Tue;Apr
Americano with Milk;32,82;Afternoon;Tue;Apr
Cappuccino;37,72;Night;Tue;Apr
Americano with Milk;32,82;Night;Tue;Apr
Latte;37,72;Night;Tue;Apr
Americano;27,92;Morning;Thu;May
Americano with Milk;32,82;Afternoon;Thu;May
Cappuccino;37,72;Night;Thu;May
Americano with Milk;32,82;Night;Thu;May
Latte;37,72;Night;Thu;May
Cappuccino;37,72;Night;Thu;May
Latte;37,72;Afternoon;Fri;May
Latte;37,72;Night;Fri;May
Americano;27,92;Morning;Mon;May
Cappuccino;37,72;Morning;Mon;May
Americano with Milk;32,82;Morning;Mon;May
Americano;27,92;Morning;Mon;May
Cortado;27,92;Morning;Mon;May
Cortado;27,92;Afternoon;Mon;May
Americano;27,92;Afternoon;Mon;May
Cappuccino;37,72;Night;Mon;May
Cappuccino;37,72;Night;Mon;May
Cocoa;37,72;Morning;Tue;May
Cortado;27,92;Morning;Tue;May
Cortado;27,92;Afternoon;Tue;May
Cocoa;37,72;Afternoon;Tue;May
Americano;27,92;Afternoon;Tue;May
Cappuccino;37,72;Night;Tue;May
Latte;37,72;Night;Tue;May
Cappuccino;37,72;Night;Tue;May
Cappuccino;37,72;Night;Tue;May
Latte;37,72;Morning;Wed;May
Cappuccino;37,72;Afternoon;Thu;May
Americano;27,92;Afternoon;Thu;May
Latte;37,72;Afternoon;Thu;May
Latte;37,72;Afternoon;Thu;May
Latte;37,72;Afternoon;Thu;May
Americano;27,92;Afternoon;Thu;May
Americano;27,92;Afternoon;Thu;May
Americano;27,92;Night;Thu;May
Americano with Milk;32,82;Night;Thu;May
Latte;37,72;Afternoon;Fri;May
Latte;37,72;Afternoon;Fri;May
Latte;37,72;Morning;Sat;May
Americano with Milk;32,82;Night;Sat;May
Cocoa;37,72;Night;Sat;May
Cappuccino;37,72;Night;Sat;May
Americano with Milk;32,82;Night;Sat;May
Cappuccino;37,72;Night;Sat;May
Latte;37,72;Night;Sat;May
Latte;37,72;Morning;Sun;May
Latte;37,72;Afternoon;Sun;May
Americano;27,92;Afternoon;Sun;May
Latte;37,72;Afternoon;Sun;May
Americano with Milk;32,82;Afternoon;Sun;May
Americano with Milk;32,82;Afternoon;Sun;May
Americano with Milk;32,82;Afternoon;Sun;May
Americano with Milk;32,82;Night;Sun;May
Americano with Milk;32,82;Morning;Mon;May
Americano;27,92;Morning;Tue;May
Americano;27,92;Morning;Tue;May
Americano;27,92;Morning;Tue;May
Cappuccino;37,72;Morning;Tue;May
Latte;37,72;Morning;Tue;May
Cappuccino;37,72;Morning;Tue;May
Cappuccino;37,72;Afternoon;Tue;May
Americano with Milk;32,82;Afternoon;Tue;May
Americano;27,92;Afternoon;Tue;May
Americano with Milk;32,82;Afternoon;Tue;May
Cappuccino;37,72;Afternoon;Tue;May
Hot Chocolate;37,72;Night;Tue;May
Latte;37,72;Morning;Wed;May
Espresso;23,02;Morning;Wed;May
Americano;27,92;Morning;Wed;May
Americano;27,92;Afternoon;Wed;May
Americano;27,92;Afternoon;Wed;May
Americano;27,92;Afternoon;Wed;May
Americano with Milk;32,82;Afternoon;Wed;May
Cortado;27,92;Afternoon;Wed;May
Cortado;27,92;Afternoon;Wed;May
Espresso;23,02;Night;Wed;May
Cappuccino;37,72;Night;Wed;May
Americano with Milk;32,82;Morning;Thu;May
Americano with Milk;32,82;Morning;Thu;May
Americano with Milk;32,82;Afternoon;Thu;May
Hot Chocolate;37,72;Afternoon;Thu;May
Latte;37,72;Night;Thu;May
Hot Chocolate;37,72;Night;Thu;May
Latte;37,72;Night;Thu;May
Americano;27,92;Morning;Fri;May
Americano with Milk;32,82;Morning;Fri;May
Americano with Milk;32,82;Night;Fri;May
Cappuccino;37,72;Night;Fri;May
Cappuccino;37,72;Night;Fri;May
Americano;27,92;Night;Fri;May
Latte;37,72;Night;Fri;May
Latte;37,72;Night;Fri;May
Cappuccino;37,72;Morning;Sat;May
Cappuccino;37,72;Morning;Sat;May
Americano with Milk;32,82;Morning;Sat;May
Americano with Milk;32,82;Afternoon;Sat;May
Americano with Milk;32,82;Afternoon;Sat;May
Americano with Milk;32,82;Night;Sat;May
Latte;37,72;Night;Sat;May
Americano;27,92;Morning;Sun;May
Americano;27,92;Morning;Sun;May
Cappuccino;37,72;Morning;Sun;May
Americano with Milk;32,82;Afternoon;Sun;May
Americano;27,92;Afternoon;Sun;May
Americano with Milk;32,82;Afternoon;Sun;May
Americano with Milk;32,82;Night;Sun;May
Espresso;23,02;Night;Sun;May
Hot Chocolate;37,72;Night;Sun;May
Cappuccino;37,72;Night;Sun;May
Cappuccino;37,72;Night;Sun;May
Cappuccino;37,72;Night;Sun;May
Americano with Milk;32,82;Morning;Mon;May
Latte;37,72;Morning;Mon;May
Latte;37,72;Morning;Mon;May
Americano;27,92;Morning;Mon;May
Americano;27,92;Morning;Mon;May
Americano;27,92;Afternoon;Mon;May
Americano;27,92;Afternoon;Mon;May
Americano with Milk;32,82;Afternoon;Mon;May
Cappuccino;37,72;Afternoon;Mon;May
Latte;37,72;Night;Mon;May
Latte;37,72;Night;Mon;May
Americano with Milk;32,82;Night;Mon;May
Cocoa;37,72;Night;Mon;May
Cortado;27,92;Night;Mon;May
Americano with Milk;32,82;Night;Mon;May
Americano with Milk;32,82;Night;Mon;May
Latte;37,72;Morning;Tue;May
Latte;37,72;Afternoon;Tue;May
Espresso;23,02;Night;Tue;May
Cappuccino;37,72;Night;Tue;May
Cappuccino;37,72;Night;Tue;May
Cappuccino;37,72;Morning;Wed;May
